,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count,Cuisines,0,1,2,3,4,5,6,7
477,16587069,Namaste Nepalese Restaurant,Parkside,"41 George Street, Parkside",Adelaide,-34.9453416667,138.6131277778,5063.0,3,65,4.3,Very Good,114,37,"Indian, Tibetan",Indian,Tibetan,,,,,,
478,16586771,Arya Fine Indian Cuisine,"O'connell Street, North Adelaide","North Adelaide Village, 81 O'Connell Street, North Adelaide",Adelaide,-34.9067333333,138.5955805556,5006.0,3,80,4.3,Very Good,161,76,Indian,Indian,,,,,,,
479,16587600,Taste of Bollywood,"Port Road, Hindmarsh","130 Port Road, Hindmarsh, Hindmarsh, Adelaide",Adelaide,-34.903470127199995,138.5687283799,5007.0,3,65,4.3,Very Good,120,66,Indian,Indian,,,,,,,
480,16586855,Chefs of Tandoori,"Unley Road, Hyde Park","259 Unley Road, Malvern",Adelaide,-34.957214,138.608215,5061.0,3,90,4.3,Very Good,99,42,Indian,Indian,,,,,,,
481,16587534,Lobethal Bierhaus,"Main Street, Lobethal","3a Main Street, Lobethal, Adelaide",Adelaide,-34.90797,138.873627,5241.0,4,100,4.3,Very Good,91,36,Modern Australian,Modern Australian,,,,,,,
482,16588009,Betel Leaf Cafe,"Grange Road, Seaton","Shop 2, 403 Grange Road, Seaton, Adelaide",Adelaide,-34.9058138889,138.5234527778,5023.0,2,50,4.3,Very Good,88,36,"Asian, Vietnamese",Asian,Vietnamese,,,,,,
483,16588069,British Raj,"Henley Beach Road, Torrensville","170 Henley Beach Road, Torrensville, Adelaide",Adelaide,-34.9241028872,138.56210634110002,5031.0,2,40,4.3,Very Good,106,58,Indian,Indian,,,,,,,
484,18050804,Osteria Oggi,"Pirie Street, City Centre","76 Pirie Street, City Centre, Adelaide",Adelaide,-34.92575,138.6025555556,5000.0,3,95,4.2,Very Good,254,116,"European, Italian",European,Italian,,,,,,
485,16588799,Nordburger,"The Parade, Norwood","168 The Parade, Norwood",Adelaide,-34.921336111100004,138.6353444444,5067.0,2,40,4.2,Very Good,677,219,"American, Burger, Ice Cream",American,Burger,Ice Cream,,,,,
486,16588258,Cafe Troppo,"Whitmore Square, City Centre","42 Whitmore Square, Adelaide",Adelaide,-34.933199261999995,138.5949013755,5000.0,2,40,4.2,Very Good,299,111,"Coffee and Tea, Cafe Food",Coffee and Tea,Cafe Food,,,,,,
487,16586941,Gaucho's,"Moonta Street, City Centre","91 Gouger Street, Adelaide",Adelaide,-34.9303638889,138.59597777780002,5000.0,4,160,4.2,Very Good,505,171,"Argentine, Steak",Argentine,Steak,,,,,,
488,16586892,Ding Hao Restaurant,"Gouger Street, City Centre","26-28 Gouger Street, Adelaide",Adelaide,-34.9303694444,138.5982666667,5000.0,2,45,4.2,Very Good,431,120,Chinese,Chinese,,,,,,,
489,16588570,Burgastronomy,"O'connell Street, North Adelaide","19 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.908777777800005,138.5967722222,5006.0,2,50,4.2,Very Good,427,135,"American, Burger",American,Burger,,,,,,
490,16588709,Le Carpe Diem Cafe Creperie,City Centre,"230-232 Grenfell Street, Adelaide",Adelaide,-34.923903312,138.6097296327,5000.0,2,30,4.2,Very Good,276,121,"French, Coffee and Tea, Cafe Food",French,Coffee and Tea,Cafe Food,,,,,
491,16587007,La Trattoria,"King William Street, City Centre","346 King William Street, Adelaide",Adelaide,-34.9323361111,138.60002222219998,5000.0,3,80,4.2,Very Good,438,157,"Italian, Pizza, Seafood",Italian,Pizza,Seafood,,,,,
492,16587540,Shiki,City Centre,"Intercontinental Hotel, Upper Lobby Level, North Terrace, Adelaide",Adelaide,-34.921577,138.600555,,4,125,4.2,Very Good,240,79,Japanese,Japanese,,,,,,,
493,16587002,Ky Chow,"Gouger Street, City Centre","27 Gouger Street, Adelaide, City Centre, Adelaide",Adelaide,-34.930347,138.598251,5000.0,3,60,4.2,Very Good,268,88,Chinese,Chinese,,,,,,,
494,16588226,The Topiary Cafe,Tea Tree Gully,"1361 North East Road, Tea Tree Gully",Adelaide,-34.8224916667,138.73622222219998,5131.0,3,90,4.2,Very Good,129,64,"Desserts, Modern Australian, Coffee and Tea, Cafe Food",Desserts,Modern Australian,Coffee and Tea,Cafe Food,,,,
495,16586992,Jolley's Boathouse,City Centre,"1 Jolleys Lane, City Centre, Adelaide",Adelaide,-34.917011,138.600296,5000.0,4,120,4.2,Very Good,233,93,"Seafood, Modern Australian",Seafood,Modern Australian,,,,,,
496,16588907,The Gallery,"Waymouth Street, City Centre","30 Waymouth Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9258722222,138.5983111111,5000.0,4,100,4.2,Very Good,166,89,"Tapas, Bar Food",Tapas,Bar Food,,,,,,
497,16587014,Lenzerheide Restaurant,Kingswood,"146 Belair Road, Kingswood, Adelaide",Adelaide,-34.9720472222,138.6091916667,5062.0,4,120,4.2,Very Good,233,82,European,European,,,,,,,
498,16589555,Sukhumvit Soi 38,City Centre,"54 Pulteney Street, Adelaide",Adelaide,-34.9231305721,138.605479002,5000.0,3,90,4.2,Very Good,145,78,Thai,Thai,,,,,,,
499,16586902,East Taste Cafe,"Gouger Street, City Centre","119 Gouger Street, Adelaide",Adelaide,-34.9305,138.595184,5000.0,2,50,4.2,Very Good,260,82,"Asian, Chinese",Asian,Chinese,,,,,,
